eps_S81,eps_Li2S1,rho_C3H4O3(e)_cat1,rho_C4H6O3(e)_cat1,rho_Li+(e)_cat1,rho_PF6-(e)_cat1,rho_S8(e)_cat1,rho_S8-(e)_cat1,rho_S6-(e)_cat1,rho_S4-(e)_cat1,rho_S2-(e)_cat1,rho_S-(e)_cat1,Phi_dl1,Phi_ed1,np_S81,np_Li2S1,rho_C3H4O3(e)_sep1,rho_C4H6O3(e)_sep1,rho_Li+(e)_sep1,rho_PF6-(e)_sep1,rho_S8(e)_sep1,rho_S8-(e)_sep1,rho_S6-(e)_sep1,rho_S4-(e)_sep1,rho_S2-(e)_sep1,rho_S-(e)_sep1,Phi_sep1,rho_C3H4O3(e)_an1,rho_C4H6O3(e)_an1,rho_Li+(e)_an1,rho_PF6-(e)_an1,rho_S8(e)_an1,rho_S8-(e)_an1,rho_S6-(e)_an1,rho_S4-(e)_an1,rho_S2-(e)_an1,rho_S-(e)_an1,Phi_an_dl1,Phi_an1,Time
0.1517288400942867,7.33653774252917e-16,10.23789896192084,10.23789896192084,1.0254941616687174,1.023699461431371,0.01301982216297786,0.0004722426545082676,0.00036717054533153665,5.7923190373509594e-05,1.342394830867028e-08,3.0451592720094123e-10,1.1756819373529892,2.4921486279922562,312000000.0,312000000.0,10.237694789758187,10.237694789758187,1.0254942148383548,1.023699411485028,0.013019822300968473,0.00047223921754605425,0.00036716359515073164,5.798512855523247e-05,1.3430825724658835e-08,3.0458726685051035e-10,1.3169900415413855,10.237087545792413,10.237087545792413,1.0254943255338975,1.0236993073626044,0.013019822578579397,0.0004722323006601573,0.0003671496121416394,5.810982514823196e-05,1.3444666371226357e-08,3.047308004697613e-10,-1.318516451092978,0.0,0.0
0.1517288400942867,7.336537742526326e-16,10.23789896192084,10.23789896192084,1.0254941616648776,1.02369946142755,0.013019822162977859,0.0004722426545029835,0.0003671705453274287,5.79231903733964e-05,1.3423948308644648e-08,3.04515927200406e-10,1.1756817871313363,2.4921172742125126,312000000.0,312000000.0,10.237694789758187,10.237694789758187,1.0254942148383548,1.023699411485028,0.013019822300968473,0.00047223921754605604,0.00036716359515073533,5.798512855522699e-05,1.3430825724658226e-08,3.0458726685050405e-10,1.3169588379833532,10.237087545792413,10.237087545792413,1.0254943255315305,1.023699307372399,0.013019822578579397,0.00047223230067371396,0.00036714961215218164,5.810982514850449e-05,1.344466637129007e-08,3.0473080047121283e-10,-1.318485034526388,0.0,5.607799241678346e-10
0.1517288400942867,7.336537742523482e-16,10.23789896192084,10.23789896192084,1.0254941616610378,1.0236994614237291,0.013019822162977856,0.00047224265449770137,0.0003671705453233208,5.792319037328321e-05,1.3423948308618999e-08,3.045159271999097e-10,1.1756816369098109,2.4920859271492337,312000000.0,312000000.0,10.237694789758187,10.237694789758187,1.0254942148383548,1.023699411485028,0.013019822300968473,0.00047223921754605783,0.000367163595150739,5.7985128555221516e-05,1.3430825724657617e-08,3.0458726685049774e-10,1.3169276411416577,10.237087545792413,10.237087545792413,1.025494325529249,1.0236993073821936,0.013019822578579397,0.0004722323006872706,0.0003671496121627239,5.8109825148777026e-05,1.3444666371353783e-08,3.047308004726644e-10,-1.318453837684898,0.0,1.1215598483356691e-09
0.1517288400942867,7.336537742517793e-16,10.23789896192084,10.23789896192084,1.025494161653358,1.0236994614160873,0.013019822162977842,0.0004722426544871419,0.00036717054531510497,5.792319037305684e-05,1.3423948308567665e-08,3.045159271990084e-10,1.1756813364670589,2.4920237309054314,312000000.0,312000000.0,10.237694789758187,10.237694789758187,1.0254942148383548,1.023699411485028,0.013019822300968473,0.00047223921754606146,0.0003671635951507464,5.7985128555210566e-05,1.34308257246564e-08,3.045872668504851e-10,1.3168657453407242,10.237087545792413,10.237087545792413,1.0254943255248845,1.0236993074017828,0.013019822578579397,0.00047223230071438384,0.0003671496121838083,5.8109825149322095e-05,1.3444666371481208e-08,3.047308004755674e-10,-1.318391954925728,0.0,2.2431196966713383e-09
0.1517288400942867,7.336537742506417e-16,10.23789896192084,10.23789896192084,1.0254941616379984,1.0236994614008037,0.01301982216297779,0.00047224265446604814,0.0003671705452986733,5.792319037260408e-05,1.342394830846481e-08,3.0451592719768834e-10,1.1756807355831334,2.4919020469183453,312000000.0,312000000.0,10.237694789758187,10.237694789758187,1.0254942148383548,1.023699411485028,0.013019822300968473,0.0004722392175460687,0.0003671635951507611,5.798512855518866e-05,1.3430825724653965e-08,3.0458726685045984e-10,1.3167446622377956,10.237087545792415,10.237087545792415,1.0254943255171929,1.0236993074409615,0.013019822578579397,0.0004722323007686103,0.00036714961222597715,5.8109825150412234e-05,1.344466637173606e-08,3.0473080048137356e-10,-1.318270858782262,0.0,4.4862393933426765e-09
0.1517288400942867,7.336537742483663e-16,10.23789896192084,10.23789896192084,1.0254941616072795,1.0236994613702364,0.013019822162977592,0.00047224265442395496,0.00036717054526580993,5.7923190371698576e-05,1.3423948308258394e-08,3.045159271968536e-10,1.1756795338211896,2.491668158993937,312000000.0,312000000.0,10.237694789758187,10.237694789758187,1.0254942148383548,1.023699411485028,0.013019822300968471,0.0004722392175460831,0.00036716359515079046,5.798512855514484e-05,1.3430825724649096e-08,3.045872668504093e-10,1.3165119760757962,10.237087545792416,10.237087545792416,1.0254943255055042,1.0236993075193188,0.013019822578579395,0.0004722323008770633,0.0003671496123103149,5.810982515259251e-05,1.344466637224576e-08,3.0473080049298583e-10,-1.318038172621875,0.0,8.972478786685353e-09
0.1517288400942867,7.336537742438157e-16,10.237898961920838,10.237898961920838,1.0254941615458422,1.023699461309102,0.013019822162976808,0.00047224265434015904,0.00036717054520008326,5.7923190369887566e-05,1.342394830784264e-08,3.0451592720265825e-10,1.175677130321757,2.4912370768552954,312000000.0,312000000.0,10.237694789758187,10.237694789758187,1.0254942148383548,1.023699411485028,0.01301982230096847,0.00047223921754611193,0.0003671635951508493,5.798512855505721e-05,1.3430825724639358e-08,3.045872668503082e-10,1.3160832974375167,10.23708754579242,10.23708754579242,1.0254943254963884,1.0236993076760335,0.013019822578579393,0.00047223230109396926,0.0003671496124789904,5.810982515695306e-05,1.344466637326516e-08,3.047308005162103e-10,-1.317609493986748,0.0,1.7944957573370706e-08
0.1517288400942867,7.336537742347143e-16,10.237898961920834,10.237898961920834,1.025494161422971,1.0236994611868329,0.013019822162973678,0.0004722426541741261,0.0003671705450686299,5.792319036626556e-05,1.3423948306999465e-08,3.045159272441085e-10,1.1756723234205315,2.490501371667468,312000000.0,312000000.0,10.237694789758187,10.237694789758187,1.0254942148383548,1.023699411485028,0.013019822300968466,0.0004722392175461696,0.00036716359515096686,5.798512855488195e-05,1.3430825724619881e-08,3.04587266850106e-10,1.315352399152774,10.237087545792427,10.237087545792427,1.0254943255273063,1.0236993079894627,0.01301982257857939,0.0004722323015277812,0.00036714961281634145,5.810982516567417e-05,1.3444666375303962e-08,3.047308005626593e-10,-1.3168785957080607,0.0,3.588991514674141e-08
0.1517288400942867,7.336537742255592e-16,10.23789896192083,10.23789896192083,1.0254941613001038,1.0236994610645638,0.013019822162968469,0.00047224265401017457,0.0003671705449371765,5.792319036264357e-05,1.3423948306140711e-08,3.045159273254021e-10,1.1756675166496733,2.48991201886215,312000000.0,312000000.0,10.237694789758187,10.237694789758187,1.0254942148383548,1.023699411485028,0.013019822300968462,0.0004722392175462273,0.00036716359515108444,5.798512855470669e-05,1.3430825724600405e-08,3.045872668499038e-10,1.3147678531201747,10.237087545792434,10.237087545792434,1.0254943256151057,1.023699308302892,0.013019822578579386,0.0004722323019615931,0.00036714961315369247,5.8109825174395274e-05,1.3444666377342764e-08,3.047308006091083e-10,-1.316294049681228,0.0,5.383487272011212e-08
0.1517288400942867,7.336537742159546e-16,10.237898961920827,10.237898961920827,1.0254941611772408,1.0236994609422947,0.013019822162961176,0.00047224265384830503,0.00036717054480572305,5.7923190359021604e-05,1.3423948305266374e-08,3.045159274465506e-10,1.1756627100092205,2.4894415023522303,312000000.0,312000000.0,10.237694789758187,10.237694789758187,1.0254942148383548,1.023699411485028,0.013019822300968459,0.00047223921754628497,0.000367163595151202,5.798512855453143e-05,1.3430825724580928e-08,3.045872668497017e-10,1.3143021432525672,10.237087545792441,10.237087545792441,1.0254943257490918,1.0236993086163213,0.013019822578579383,0.000472232302395405,0.0003671496134910435,5.810982518311638e-05,1.3444666379381566e-08,3.0473080065555727e-10,-1.3158283398191526,0.0,7.177983029348282e-08
