eps_S81,eps_Li2S1,rho_C3H4O3(e)_cat1,rho_C4H6O3(e)_cat1,rho_Li+(e)_cat1,rho_PF6-(e)_cat1,rho_S8(e)_cat1,rho_S8-(e)_cat1,rho_S6-(e)_cat1,rho_S4-(e)_cat1,rho_S2-(e)_cat1,rho_S-(e)_cat1,Phi_dl1,Phi_ed1,np_S81,np_Li2S1,rho_C3H4O3(e)_sep1,rho_C4H6O3(e)_sep1,rho_Li+(e)_sep1,rho_PF6-(e)_sep1,rho_S8(e)_sep1,rho_S8-(e)_sep1,rho_S6-(e)_sep1,rho_S4-(e)_sep1,rho_S2-(e)_sep1,rho_S-(e)_sep1,Phi_sep1,rho_C3H4O3(e)_an1,rho_C4H6O3(e)_an1,rho_Li+(e)_an1,rho_PF6-(e)_an1,rho_S8(e)_an1,rho_S8-(e)_an1,rho_S6-(e)_an1,rho_S4-(e)_an1,rho_S2-(e)_an1,rho_S-(e)_an1,Phi_an_dl1,Phi_an1,Time
0.0003089831221414983,0.09137300171279157,9.3841967743244,9.3841967743244,3.2286304564202988,0.9779027709426354,0.021572769298706884,0.012635097692550943,0.8485764620656069,0.2141044302336319,0.04981131092925805,0.00023686228493042548,1.1431138426481768,2.4415643440754025,312000000.0,312000000.0,9.730925141445516,9.730925141445516,3.1713717135238473,0.9672162842107077,0.02156768741339897,0.012375816982198248,0.8296384528054803,0.2106790115244699,0.04915090273579672,0.0002335306086009382,1.2981649511676452,10.399581003778959,10.399581003778959,2.9801091544900795,0.9316340293547661,0.021554193006046468,0.01150535038935511,0.7679387529423353,0.1980511471364327,0.0465216536939337,0.00022065894868241874,-1.2972053544957287,0.0,1962.30695440047
0.00034945303032047877,0.0911686617659781,9.38275133667869,9.38275133667869,3.229068175876553,0.9777468539445094,0.02157239248175995,0.012582836361300467,0.8496786281767188,0.21353675174000222,0.04962666092855561,0.00023610415548936086,1.143233634991563,2.441677669300529,312000000.0,312000000.0,9.728961716720052,9.728961716720052,3.171824962928235,0.9670676899198344,0.02157193639420957,0.012326464742963698,0.8307300979844355,0.21012282467886992,0.048966488785930004,0.00023276031197762384,1.298158684431901,10.398366804329582,10.398366804329582,2.980553381406045,0.9314971360805195,0.02156906259867206,0.011463376674469521,0.7689692994441245,0.19753280160683423,0.04634276391131007,0.000219881570269853,-1.2971993700090947,0.0,1964.8344037967017
0.0003932627820466607,0.09096447918461725,9.381352461369332,9.381352461369332,3.2295060963546676,0.9775942522317639,0.021552612149533853,0.012525930473000274,0.8507788972102894,0.21297145575862175,0.0494445975701414,0.00023536139109030433,1.14334992127968,2.4417874755194364,312000000.0,312000000.0,9.727006904016323,9.727006904016323,3.172277687400738,0.9669223254000935,0.02155679148340181,0.012272637964722324,0.8318198959837304,0.20956872168307436,0.0487844203436922,0.00023200502507894643,1.2981524043043058,10.397151254106554,10.397151254106554,2.980996129449045,0.9313633702074646,0.02156459025385214,0.01141742111440983,0.7699983862726821,0.19701586808889618,0.04616558771439799,0.0002191169758145255,-1.297193375522274,0.0,1967.3618531929335
0.00043554787771146394,0.09078085212683706,9.380133214517596,9.380133214517596,3.2299001403095935,0.977459727929171,0.02151839709237804,0.012470600787208309,0.8517674490408611,0.21246479422999515,0.049282977127454324,0.00023470529434238663,1.1434517667638024,2.441883476978415,312000000.0,312000000.0,9.725255354309143,9.725255354309143,3.172684543847299,0.9667942595371771,0.021526707964139594,0.012220222891273315,0.8327990865658343,0.2090718871822646,0.04862260785862324,0.00023133765704120172,1.298146740075681,10.396056119287916,10.396056119287916,2.9813933929701095,0.931245705958572,0.02154404534011669,0.011372511406265972,0.7709233110047912,0.1965519186346961,0.04600766310508681,0.00021843990138928687,-1.2971879715933148,0.0,1969.636557649542
0.000480513810157582,0.09059735741156932,9.37895120742039,9.37895120742039,3.2302937945531016,0.9773278315637116,0.02146897661848211,0.012411258601446538,0.8527543221607273,0.2119601792933927,0.04912348157989398,0.00023406008360005114,1.1435511645347938,2.4419770190931915,312000000.0,312000000.0,9.723511550337118,9.723511550337118,3.1730906372324283,0.9666687918898302,0.021481335485938547,0.012163927901829342,0.8337766737425301,0.20857687611287395,0.048462763442172575,0.00023068147186874676,1.2981410641857594,10.3949599194473,10.3949599194473,2.9817895185641325,0.931130647958376,0.021508043865862206,0.01132411752938528,0.7718470285263943,0.19608926674191063,0.04585124971849264,0.00021777333420785764,-1.2971825594192397,0.0,1971.9112621061506
0.0005281118835078412,0.09041399705295725,9.377805718935795,9.377805718935795,3.2306866929233156,0.9771985008663118,0.021404850436284192,0.012347811076876387,0.8537394286782951,0.21145765187642884,0.048966099771528666,0.0002334247810050117,1.1436483669955724,2.4420683545029074,312000000.0,312000000.0,9.72177583960561,9.72177583960561,3.1734957164516238,0.9665458812216431,0.021421130434439405,0.012103655665859794,0.8347525851102253,0.20808374176600697,0.04830489927943538,0.00023003579343834393,1.2981353769604755,10.393862669249017,10.393862669249017,2.9821844719671273,0.9310181983227442,0.021456941683516563,0.01127213554921884,0.772769504841264,0.19562798216954475,0.04569639760085301,0.00021711720987653189,-1.2971771396571306,0.0,1974.1859665627592
0.0005782700476867044,0.09023077283699943,9.376695716972996,9.376695716972996,3.231078408498118,0.9770716526027475,0.02132667601346071,0.012280184636349603,0.8547226690701433,0.2109572428685833,0.04881080319722037,0.0002327982704084805,1.1437436663397365,2.442157776246184,312000000.0,312000000.0,9.720048553441995,9.720048553441995,3.1738994753366816,0.9664254614735212,0.02134670842297336,0.01203932691342597,0.8357267376833025,0.20759252931257446,0.048149013210636575,0.00022939981161575418,1.2981296794204982,10.392764383888414,10.392764383888414,2.9825781762669554,0.9309083374387036,0.021391256788884493,0.011216476181717082,0.7736906909121815,0.19516813152911688,0.04554314997198106,0.00021647136874938073,-1.2971717134543923,0.0,1976.4606710193677
0.0006308939081563339,0.09004768629500355,9.375619872649327,9.375619872649327,3.2314684605151114,0.9769471832770089,0.02123525824685734,0.012208326811796049,0.8557039344438939,0.21045897267375285,0.04865754542401868,0.00023217930571592502,1.143837391266655,2.442245614425164,312000000.0,312000000.0,9.718330003318703,9.718330003318703,3.17430155634385,0.9663074480995959,0.021258835117904683,0.011970882188215185,0.8366990362076961,0.2071032752367313,0.0479950879007225,0.00022877258873639606,1.2981239730347913,10.39166507906162,10.39166507906162,2.982970511192569,0.9308010229506055,0.021311662712773866,0.011157066690382144,0.7746105229029874,0.19470977740153125,0.0453915421251381,0.00021583555161843856,-1.2971662824335464,0.0,1978.7353754759763
0.0006858683389754788,0.08986473867977583,9.374576582434578,9.374576582434578,3.2318563230454287,0.9768249712565179,0.021131534866549572,0.012132207808213408,0.8566831087714859,0.20996285094127254,0.048506261830952406,0.00023156652548756982,1.1439299040682778,2.4423322332724284,312000000.0,312000000.0,9.71662047740083,9.71662047740083,3.174701556411432,0.9661917385679791,0.021158412751095985,0.011898283504702654,0.8376693752134081,0.20661600688970977,0.04784309024444151,0.00022815306943848313,1.2981182597397554,10.390564770928794,10.390564770928794,2.98336131349679,0.9306961899437864,0.021218977476402095,0.011093852608851583,0.7755289225021024,0.19425297745613704,0.04524160036405951,0.00021520939708272096,-1.2971608486796478,0.0,1981.0100799325849
0.000743059647609546,0.08968193094645505,9.373563997586013,9.373563997586013,3.2322414350137825,0.9767048797927378,0.02101655816190416,0.012051821652912891,0.8576600711267037,0.20946887653225837,0.04835686974359736,0.00023095847803288868,1.1440215947694123,2.442418025387733,312000000.0,312000000.0,9.714920237568085,9.714920237568085,3.175099034666068,0.9660782100545248,0.021046462708631263,0.011821515670646309,0.8386376435375391,0.20613074198902828,0.04769297101532867,0.0002275400932034192,1.2981125422161033,10.389463476072585,10.389463476072585,2.9837503785548223,0.9305937520685801,0.021114148505104204,0.01102679916621911,0.7764457974704931,0.19379778365826364,0.04509334105976717,0.0002145924411655776,-1.297155414726416,0.0,1983.2847843891934
